	ids	cid	#tr	#ac_tr	trueY	predY	prob
0	CHEMBL62981_CHEMBL63015-CHEMBL62700	3.0	61	4	-1	-1	0.0
1	CHEMBL64913-CHEMBL62700	3.0	61	4	-1	-1	0.0
2	CHEMBL62700-CHEMBL65014	3.0	61	4	-1	-1	0.0
3	CHEMBL62700-CHEMBL65690	3.0	61	4	-1	-1	0.0
4	CHEMBL62981_CHEMBL63015-CHEMBL62731	3.0	61	4	-1	-1	0.0
5	CHEMBL64913-CHEMBL62731	3.0	61	4	-1	-1	0.0
6	CHEMBL64913-CHEMBL62981_CHEMBL63015	3.0	61	4	-1	-1	0.0
7	CHEMBL62981_CHEMBL63015-CHEMBL65014	3.0	61	4	-1	-1	0.0
8	CHEMBL62981_CHEMBL63015-CHEMBL65690	3.0	61	4	-1	-1	0.0
9	CHEMBL64913-CHEMBL65014	3.0	61	4	-1	-1	0.0
10	CHEMBL64913-CHEMBL65690	3.0	61	4	-1	-1	0.0
11	CHEMBL65690-CHEMBL65014	3.0	61	4	-1	-1	0.0
12	CHEMBL266282-CHEMBL267231	4.0	69	4	-1	-1	0.0
13	CHEMBL1163620-CHEMBL1165642	5.0	72	4	-1	-1	0.046680497925311204
14	CHEMBL1165483-CHEMBL1164248	6.0	72	4	-1	-1	0.0
15	CHEMBL3582109-CHEMBL131681	7.0	72	4	-1	-1	0.0
16	CHEMBL133794-CHEMBL133661	8.0	60	4	-1	-1	0.001349527665317139
17	CHEMBL339399-CHEMBL133661	8.0	60	4	-1	-1	0.0
18	CHEMBL538158-CHEMBL133661	8.0	60	4	-1	-1	0.001349527665317139
19	CHEMBL133794-CHEMBL337199	8.0	60	4	-1	-1	0.0
20	CHEMBL133794-CHEMBL339399	8.0	60	4	-1	-1	0.001349527665317139
21	CHEMBL133794-CHEMBL538158	8.0	60	4	-1	-1	0.0
22	CHEMBL133794-CHEMBL93463	8.0	60	4	-1	-1	0.001349527665317139
23	CHEMBL339399-CHEMBL337199	8.0	60	4	-1	-1	0.001349527665317139
24	CHEMBL538158-CHEMBL337199	8.0	60	4	-1	-1	0.0
25	CHEMBL93463-CHEMBL337199	8.0	60	4	-1	-1	0.001349527665317139
26	CHEMBL538158-CHEMBL339399	8.0	60	4	-1	-1	0.001349527665317139
27	CHEMBL339399-CHEMBL93463	8.0	60	4	-1	-1	0.0
28	CHEMBL538158-CHEMBL93463	8.0	60	4	-1	-1	0.001349527665317139
29	CHEMBL1911270-CHEMBL3315049	9.0	72	4	-1	-1	0.04074505238649592
30	CHEMBL224204-CHEMBL227783	10.0	70	4	-1	-1	0.004459308807134894
31	CHEMBL224204-CHEMBL227784	10.0	70	4	-1	-1	0.004459308807134894
32	CHEMBL227783-CHEMBL227784	10.0	70	4	-1	-1	0.004459308807134894
33	CHEMBL226558_CHEMBL388997_CHEMBL390746-CHEMBL389481	11.0	72	4	-1	-1	0.0
34	CHEMBL274208-CHEMBL266488	12.0	67	4	-1	-1	0.0
35	CHEMBL266488-CHEMBL8055	12.0	67	4	-1	-1	0.0
36	CHEMBL266488-CHEMBL8329	12.0	67	4	-1	-1	0.0
37	CHEMBL274208-CHEMBL8055	12.0	67	4	-1	-1	0.0
38	CHEMBL274208-CHEMBL8329	12.0	67	4	-1	-1	0.0
39	CHEMBL8055-CHEMBL8329	12.0	67	4	-1	-1	0.0
40	CHEMBL440454-CHEMBL266282	13.0	68	4	-1	-1	0.0
41	CHEMBL266282-CHEMBL8394	13.0	68	4	-1	-1	0.0
42	CHEMBL440454-CHEMBL267231	13.0	68	4	-1	-1	0.0
43	CHEMBL440454-CHEMBL8394	13.0	68	4	-1	-1	0.0
44	CHEMBL3582112-CHEMBL3582120	14.0	72	4	-1	-1	0.0
45	CHEMBL91858-CHEMBL330726	15.0	72	4	-1	-1	0.0
46	CHEMBL3315050-CHEMBL3315051	16.0	72	4	-1	-1	0.22702702702702704
47	CHEMBL3315065-CHEMBL3315063	18.0	72	4	-1	-1	0.1450980392156863
48	CHEMBL3315069-CHEMBL3315070	19.0	72	4	-1	-1	0.15668202764976957
49	CHEMBL1163585-CHEMBL1163588	20.0	68	4	-1	-1	0.0
50	CHEMBL1163585-CHEMBL1164339	20.0	68	4	-1	-1	0.0
51	CHEMBL1163588-CHEMBL1163598_CHEMBL1164158_CHEMBL1165497	20.0	68	4	-1	-1	0.0
52	CHEMBL1163588-CHEMBL1164339	20.0	68	4	-1	-1	0.0
53	CHEMBL1163598_CHEMBL1164158_CHEMBL1165497-CHEMBL1164339	20.0	68	4	-1	-1	0.0
